batch_id,game_id,occurrence_key,season,official_date,away_team_id,home_team_id,scheduled_start_utc,status_code,abstract_state,detailed_state,eligibility_status,exclusion_reason
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,824224,3a47db6a755cc94b367b8e69f3e0ecb6a02319dfc2d8ca9555fb0d4196597231,2026,2026-09-12,115,116,2026-09-12T17:10:00Z,P,Preview,Pre-Game,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,823496,460e4268e6aab7917716abeafcfe6a24c55ecb347aa944068f8f2b340d6b6fd6,2026,2026-09-12,121,147,2026-09-12T17:35:00Z,P,Preview,Pre-Game,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,824630,3869b417f10a126a733c04ce991961a7b7626d5ed34e110620e8de6a0c37af3f,2026,2026-09-12,134,112,2026-09-12T18:20:00Z,S,Preview,Scheduled,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,822768,4e7369782362b4a7775cb9c9f7f4319437342d19eb7c6bf2c758728aea61082d,2026,2026-09-12,110,141,2026-09-12T19:07:00Z,S,Preview,Scheduled,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,822685,c970343c329334036a00e41efdd89e4eea4f2b07e867a6fea44d94cad1f23d1b,2026,2026-09-12,108,120,2026-09-12T20:05:00Z,S,Preview,Scheduled,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,823170,d32e02b4026c12d8c34a51b6adcfcfa324faf4acf254d5bd5d3e8693e0e87efb,2026,2026-09-12,135,137,2026-09-12T20:05:00Z,S,Preview,Scheduled,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,823657,67b5e002a8b9bcf4f47e84fcb709a63bb27184db119c8151254ad1f46fa7346d,2026,2026-09-12,114,142,2026-09-12T20:10:00Z,S,Preview,Scheduled,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,823819,d7f0c659321af1754513f673ad5941f5027984dea08ef8eb485dd9440a7b3865,2026,2026-09-12,119,146,2026-09-12T20:10:00Z,S,Preview,Scheduled,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,824712,40c2c8f374f6dc1a34368f8cc6957bbb5f9f1c6369c4ed8aa876beeb0634da8e,2026,2026-09-12,118,111,2026-09-12T20:10:00Z,S,Preview,Scheduled,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,822927,f63757d40d507a2e2d1fc94fed0defeaed5ac2152db7c0b1903cb3f8953d2423,2026,2026-09-12,117,139,2026-09-12T22:10:00Z,S,Preview,Scheduled,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,823737,8dc7f17e824f7759f2ef22f8a4b5d97dd1a3a9b6847ee279655d6925e04f4304,2026,2026-09-12,113,158,2026-09-12T23:10:00Z,S,Preview,Scheduled,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,823009,54c72356ab984d94934b9c1dbe598a4ef27adee8acd8f57e5b96b0aed4809e20,2026,2026-09-12,145,138,2026-09-12T23:15:00Z,S,Preview,Scheduled,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,824870,97cb4219c3033ca128d4051716bd9aa37928f2fd9ab0a102b75bbdf7159ed62d,2026,2026-09-12,143,144,2026-09-12T23:15:00Z,S,Preview,Scheduled,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,825035,a199c866fb6655f9bde1e59801beb0210291e25ae8b15ff8865f8344eff3cb88,2026,2026-09-12,140,109,2026-09-13T00:10:00Z,S,Preview,Scheduled,ELIGIBLE,
d3e14ccbfe8f705e40576d7d9b04f28550c887d033dfa6c0dc6b1bfda1b6c193,824955,c5149f26a7da80c157dd21ee8b05ee90dad546e33c1832a2d8bb8da94dbaba71,2026,2026-09-12,136,133,2026-09-13T01:40:00Z,S,Preview,Scheduled,ELIGIBLE,
