prediction_id,batch_id,game_id,occurrence_key,season,official_date,away_team_id,home_team_id,scheduled_start_utc,feature_as_of_date,away_max_source_date,home_max_source_date,away_games_before,away_win_pct_before,away_runs_scored_per_game_before,away_runs_allowed_per_game_before,home_games_before,home_win_pct_before,home_runs_scored_per_game_before,home_runs_allowed_per_game_before,feature_row_sha256
e6809260d15c94c511f56bff3e1a84adcd128a9a87f202289607c5050ee59046,50367170213d09c9af1a065c6704e28d481f22694653915e7af698b396e9fbf8,822678,bf4cc28ee9e5549030c5b746763ed5b6e36d69d0ce6258b1b15362e8d8234fe6,2026,2026-09-26,121,120,2026-09-26T16:35:00Z,2026-09-25,2026-09-22,2026-09-22,149,0.463087,4.308725,4.583893,151,0.463576,5.092715,5.052980,fbe159e3bcabcb6bf021b8614f9c5ada2e3ad348cc11264e065a99731465b365
c2871cbc5d7f21260119de277d866ddab863f8134d28e2f28c6008b843e08d45,50367170213d09c9af1a065c6704e28d481f22694653915e7af698b396e9fbf8,824219,a85075a2ed1286c7fb3dd7b520c52a008ed9f1a21d14d1b3d4a866d7a599dadf,2026,2026-09-26,134,116,2026-09-26T17:10:00Z,2026-09-25,2026-09-22,2026-09-22,150,0.500000,4.760000,4.600000,149,0.463087,4.416107,3.973154,0ce018c70408fe3202c4df2a2bd73def45ff481a777e1789ac1f97e7b507a5ad
9d275f3151a2e562867e8a4b26a23146d37dd49d27a2ad113216a52b488e89e5,50367170213d09c9af1a065c6704e28d481f22694653915e7af698b396e9fbf8,822759,5791a712eca33c33961adf2370e7d5b7d78f51872dad3b23430318a744f48b5b,2026,2026-09-26,113,141,2026-09-26T19:07:00Z,2026-09-25,2026-09-22,2026-09-15,149,0.469799,4.127517,5.080537,149,0.489933,3.986577,4.328859,bedd05a51d5a85ef1b8307e2ce41f22defeddc313b98093327291f6ba65aab35
3eca32e53bd1e449540a470d20b09f2008dfe4eb012fdc008b3b27b89052692b,50367170213d09c9af1a065c6704e28d481f22694653915e7af698b396e9fbf8,823165,b07677927ef33fb350051bee64242752e352a8b35cd6f71171566dcc1202dce5,2026,2026-09-26,119,137,2026-09-26T20:05:00Z,2026-09-25,2026-09-22,2026-09-22,149,0.617450,5.000000,3.765101,150,0.420000,4.226667,4.680000,8cd6ea0264905aa7186cd381ebed95847274f85820b1d5798977355057df8a3c
00b13ed5abaf2c16a9061fd8a2b1385f73bef704199c3c249a31676651a8da05,50367170213d09c9af1a065c6704e28d481f22694653915e7af698b396e9fbf8,823653,61de00aa67d975b38399fd14787fbfe021174a4c491d9d120a7128652cfc2f3c,2026,2026-09-26,140,142,2026-09-26T20:10:00Z,2026-09-25,2026-09-22,2026-09-22,150,0.486667,4.120000,4.453333,149,0.469799,4.570470,4.986577,4b9bd9d36a92a978c0de7697869034f6049b729bb6fee8acbb3242fa7bb920a6
9f3016a239c00425dc85f5579758bc89c0ce95f12f68e53a26464cb0b17ca733,50367170213d09c9af1a065c6704e28d481f22694653915e7af698b396e9fbf8,823813,5be742b674ef077992e3b9d45e476fc3945466fa75e1ab36d449d08592b6f265,2026,2026-09-26,144,146,2026-09-26T20:10:00Z,2026-09-25,2026-09-22,2026-09-22,150,0.586667,4.553333,3.820000,150,0.493333,4.453333,4.380000,73ce5893878d3a5c52a1bd1bc43c7b92b4b729c7de13e49e62e1ff0babbb5c20
395a80a24bfc7b4f9178eb38239c2d95bd070b3859e8de203fbb89a624b80d3d,50367170213d09c9af1a065c6704e28d481f22694653915e7af698b396e9fbf8,823733,189d6f2201e4f8944143774c857a270d63a6c7b4858831daeb20a986c36d2bce,2026,2026-09-26,138,158,2026-09-26T23:10:00Z,2026-09-25,2026-09-22,2026-09-22,150,0.486667,4.520000,4.633333,150,0.620000,5.140000,3.846667,019e66e9dbe2aa4ecca893af6ebd3c090f912a66573e83198a226763d0dfd0f0
17c3c6e95508730a528e77aa407376689bf947a7c0d666d3cb25971d1fc2b946,50367170213d09c9af1a065c6704e28d481f22694653915e7af698b396e9fbf8,824057,c87e083f24aecf129e0057a8d82bfbaa8a0708670f0c6b3b3abe594d755037eb,2026,2026-09-26,114,118,2026-09-26T23:10:00Z,2026-09-25,2026-09-22,2026-09-22,150,0.513333,4.086667,4.160000,150,0.440000,4.300000,4.913333,b1dfd6af6ed3f6ea566a5b22effe176384c1f3c356157608205ebb43f8f92a43
90f3beef05364330de2ec3f150ff2ecc99ffaa6315126783cbbcf16875dfb9b4,50367170213d09c9af1a065c6704e28d481f22694653915e7af698b396e9fbf8,824543,1c7b3a658b6064d609fc9bf87f4e607c3ee6505773d88ccdbf010c140d520d45,2026,2026-09-26,115,145,2026-09-26T23:10:00Z,2026-09-25,2026-09-22,2026-09-22,149,0.375839,4.691275,5.744966,149,0.510067,4.751678,4.503356,1a0a8321b6d815ccf9af6535dd8003f8ad0fc95ea6a4eb0c5e65e95b28f58350
bf205d85ddcb1251b7059d563175ea96db21ebda104ed406f8516d25c9c644f1,50367170213d09c9af1a065c6704e28d481f22694653915e7af698b396e9fbf8,823407,5060252551b2664f3995b4d8c05bea4ccb020ad13b628830bb7096e31a14a90d,2026,2026-09-26,139,143,2026-09-26T23:15:00Z,2026-09-25,2026-09-22,2026-09-22,150,0.600000,4.486667,4.073333,150,0.553333,4.486667,4.253333,0358f84d94240a7fd8be37948551238812bc1e436f88e38b372b66db800c56d3
