prediction_id,batch_id,game_id,occurrence_key,season,official_date,away_team_id,home_team_id,scheduled_start_utc,feature_as_of_date,away_max_source_date,home_max_source_date,away_games_before,away_win_pct_before,away_runs_scored_per_game_before,away_runs_allowed_per_game_before,home_games_before,home_win_pct_before,home_runs_scored_per_game_before,home_runs_allowed_per_game_before,feature_row_sha256
d89f34911bd6f19c37fc78bb6d23dc3dc4a85f328de2fa767ef6dbe6fdad1edc,784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,823543,d1021ff198233bc781c383b98092600a0c017ea2866bc11d28aba380729e9f7b,2026,2026-09-22,139,147,2026-09-22T17:05:00Z,2026-09-21,2026-09-15,2026-09-15,148,0.601351,4.506757,4.108108,148,0.581081,4.601351,3.655405,53d3359caf5fc9883b96f96054dd73abc5b01300c2b5e7c06f842ebe65125854
d33a4e79288fbcce5b921b06ecb45efaa9145149fcc28734ba6a06e8a4b63412,784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824785,2fe3485e6ef175f189c568c188c8e4922bd00b12f05938c691a261ae4c3aeccf,2026,2026-09-22,141,110,2026-09-22T22:35:00Z,2026-09-21,2026-09-15,2026-09-15,149,0.489933,3.986577,4.328859,149,0.489933,4.530201,4.677852,82107c2c00a10a3b0f56e8c2ddb48a9836daeb072f5aade4e72dce5fcfb136c3
93d053608e7d829873c848d0c4e5387e65eef82d1eff0d7ad44e4100c9f75dae,784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,823328,bc5987e9e9f584afef8f086c177c746ed3ee38c04e8256823071a24e490aad91,2026,2026-09-22,138,134,2026-09-22T22:40:00Z,2026-09-21,2026-09-15,2026-09-15,149,0.489933,4.550336,4.651007,149,0.496644,4.778523,4.630872,84bfe78828d2fe9b167b4be1153764baba5f2457f7d2cb8c112f3e9af2f70bf5
6da46622ad24dc168482c5f21a68b5408cb69ba071fabec6a92211b71b8700f7,784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,823412,a749aeb8b9e256fd578d9d53f598b1d1575274adbb77fbd291e3045e894d6f4c,2026,2026-09-22,158,143,2026-09-22T22:40:00Z,2026-09-21,2026-09-15,2026-09-15,149,0.624161,5.147651,3.832215,149,0.550336,4.476510,4.255034,2967b7694e3bfad08bf501e2d8e23c7c5b087489b381a54ad7954946b6eccca3
85688af141651bb41a40424854fdd6ce7fae29a66290984a230d849c9f86ad0f,784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824222,59458aed105e9610098f71bf2e0b5b8c13f3e73f241c6b2d4e7c47cd8b71d81a,2026,2026-09-22,120,116,2026-09-22T22:40:00Z,2026-09-21,2026-09-15,2026-09-15,150,0.460000,5.106667,5.080000,148,0.466216,4.439189,3.979730,1b32325a432c8b88612c7e69c188231ad6a6b7b34799a2415fead8aff490d7ca
53fe3c54c87d4cc5fea9a8febe71a4cbdf65e5b9c346c606fe17d671bdb5d55f,784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824709,771fd3760905407fdf139855323ac73d320d792eb738260ab85c305555bec40e,2026,2026-09-22,114,111,2026-09-22T22:45:00Z,2026-09-21,2026-09-15,2026-09-15,149,0.510067,4.093960,4.174497,149,0.536913,4.402685,3.872483,e23e277e093756b63e93b2040b8455da6efad58afd6e24be9c0926c3a893d1f5
6a72e73b2fb2dd5bd8fbc70defa21f639617b749705e8a302db742d9bd79767c,784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,823494,463556d0f8fb60feec082cf1cb47964df5759487a4b41e41a2c9b6402122918d,2026,2026-09-22,139,147,2026-09-22T23:05:00Z,2026-09-21,2026-09-15,2026-09-15,148,0.601351,4.506757,4.108108,148,0.581081,4.601351,3.655405,ecbd194957ca5d9dfdfb4e45f272ef7be728577d842bba95b098e51b5187974f
39f18968dd556d092bf4f5fef7e6fe7c9330a195a79c7a536e8a33bab73357de,784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824867,ba04d0a493a29891a15c5c7838f04b8d539ef18e685166fbc5aea5377d89ca44,2026,2026-09-22,113,144,2026-09-22T23:15:00Z,2026-09-21,2026-09-15,2026-09-15,148,0.466216,4.128378,5.114865,149,0.590604,4.583893,3.818792,ee7937e799c66a3414f3011213a309f4b0e0415ce9bfdc3b1782bd11f4b54d01
5b6c7007dc90a36334f0e3e4b494e09c3a77d68cdf7317a2e32eef4ded9a73e1,784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824061,a9ef15e052269b0609e7709fee11962fbc817df64645d4cd45f9c4ee01a134d8,2026,2026-09-22,145,118,2026-09-22T23:40:00Z,2026-09-21,2026-09-15,2026-09-15,148,0.506757,4.689189,4.459459,149,0.442953,4.255034,4.852349,8112cd0ead49c5a2ab46c5c7df15790abdb7f4fa5f65fe75358c6ff6bc071dec
482248907fd7d7a764b8b805aaa93fe9b3b4a2fbcf84ee8530a9c0ee94b9bacb,784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824624,b966b0ce3f449d05d50ff49c179a071856871e436bba77a608dc2c99f3cded35,2026,2026-09-22,146,112,2026-09-22T23:40:00Z,2026-09-21,2026-09-15,2026-09-15,149,0.489933,4.429530,4.395973,149,0.550336,5.335570,4.429530,e741d8d2cd77ab6ac1f209271cb0b0901b6bb90d2de7b58ea850e826fd9c9950
