batch_id,game_id,occurrence_key,season,official_date,away_team_id,home_team_id,scheduled_start_utc,status_code,abstract_state,detailed_state,eligibility_status,exclusion_reason
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,823543,d1021ff198233bc781c383b98092600a0c017ea2866bc11d28aba380729e9f7b,2026,2026-09-22,139,147,2026-09-22T17:05:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824785,2fe3485e6ef175f189c568c188c8e4922bd00b12f05938c691a261ae4c3aeccf,2026,2026-09-22,141,110,2026-09-22T22:35:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,823328,bc5987e9e9f584afef8f086c177c746ed3ee38c04e8256823071a24e490aad91,2026,2026-09-22,138,134,2026-09-22T22:40:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,823412,a749aeb8b9e256fd578d9d53f598b1d1575274adbb77fbd291e3045e894d6f4c,2026,2026-09-22,158,143,2026-09-22T22:40:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824222,59458aed105e9610098f71bf2e0b5b8c13f3e73f241c6b2d4e7c47cd8b71d81a,2026,2026-09-22,120,116,2026-09-22T22:40:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824709,771fd3760905407fdf139855323ac73d320d792eb738260ab85c305555bec40e,2026,2026-09-22,114,111,2026-09-22T22:45:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,823494,463556d0f8fb60feec082cf1cb47964df5759487a4b41e41a2c9b6402122918d,2026,2026-09-22,139,147,2026-09-22T23:05:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824867,ba04d0a493a29891a15c5c7838f04b8d539ef18e685166fbc5aea5377d89ca44,2026,2026-09-22,113,144,2026-09-22T23:15:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824061,a9ef15e052269b0609e7709fee11962fbc817df64645d4cd45f9c4ee01a134d8,2026,2026-09-22,145,118,2026-09-22T23:40:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824624,b966b0ce3f449d05d50ff49c179a071856871e436bba77a608dc2c99f3cded35,2026,2026-09-22,146,112,2026-09-22T23:40:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,822840,389a442c65830913070b0eab75c4b82a45410338ff4b7bb48cbd834eb55964fb,2026,2026-09-22,121,140,2026-09-23T00:05:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824302,37433f7e1d5c8580fca062d71a8b325690781121c3ee8db275ec3318360b7a31,2026,2026-09-22,109,115,2026-09-23T00:40:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,823089,ed6bd39270acb34cb006a10fe66636c0bdaa61c44323018407be46f485e50afa,2026,2026-09-22,117,136,2026-09-23T01:40:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,824953,5eab0a09d9cea100ac6fac75926ba07aa4bfb41050ee3648eb858b139daad59b,2026,2026-09-22,108,133,2026-09-23T01:40:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,823166,07786d5f16f4f0a2cf7315118a02d98607958d8a15b4de6b39aa717757c5ea0f,2026,2026-09-22,142,137,2026-09-23T01:45:00Z,S,Preview,Scheduled,ELIGIBLE,
784c02350e4042ea076660ac41a473bc33c71a61b75bf238f74e9c7412716621,823897,5e1ffa3d6de1b44e663339ee8ea2d5752893a3960e526fb15c9f153604cb647e,2026,2026-09-22,135,119,2026-09-23T02:10:00Z,S,Preview,Scheduled,ELIGIBLE,
