prediction_id,batch_id,game_id,occurrence_key,target_official_date,away_team_id,home_team_id,p_away_win,p_home_win,predicted_side,outcome_status,away_score,home_score,home_win,actual_winner,classification_correct,individual_log_loss,individual_brier_score,status_code_normalized,status_detail_normalized,final_official_date,outcome_http_date_utc,outcome_response_received_at_utc,outcome_evidence_sha256
0597c27afce5a723effddd8cbe571b56e01cf410428c334a8900284f22b54511,771975330291424bf5b7feb801b862ddfc929d8f158236c762e946777aac1e90,824307,fa695a6a3796fe0f8234e1fb1d2e3561e70f03a4ca84742742eb428224d6f90f,2026-09-15,135,115,0.56229952958485296,0.43770047041514709,AWAY,SCORED_FINAL,3,9,1,HOME,0,0.826220460043,0.316180760971,F,FINAL,2026-09-15,2026-09-16T13:40:53Z,2026-09-16T13:40:53Z,2420356af634d88f16fa60b80c7e2f698ce2ef95e8951eeac3ed294bb1045cec
0efa48977f78287741152bb7828ba619096f0d67b8b1a37ef3b69f8cd216f3b3,771975330291424bf5b7feb801b862ddfc929d8f158236c762e946777aac1e90,822762,20661ea47037f21b78ecc153f5bc0a1a33fac85bacad1847ad440777f5ab438f,2026-09-15,116,141,0.47441471664972412,0.52558528335027588,HOME,SCORED_FINAL,10,1,0,AWAY,0,0.745673410174,0.276239890074,F,FINAL,2026-09-15,2026-09-16T13:40:53Z,2026-09-16T13:40:53Z,2420356af634d88f16fa60b80c7e2f698ce2ef95e8951eeac3ed294bb1045cec
20acb8d11544c1b21c1ae78674c0fb4d0891d154237cd0cad7647a5aff0a9175,771975330291424bf5b7feb801b862ddfc929d8f158236c762e946777aac1e90,823333,13b8303bfffd7d1aea1c8971954f59b7cee6c62861c2df3ce00fa85440788eb2,2026-09-15,158,134,0.52926931287055368,0.47073068712944638,AWAY,SCORED_FINAL,5,1,0,AWAY,1,0.636257878616,0.221587379805,F,FINAL,2026-09-15,2026-09-16T13:40:53Z,2026-09-16T13:40:53Z,2420356af634d88f16fa60b80c7e2f698ce2ef95e8951eeac3ed294bb1045cec
3f48bdd02f6eec93edd50d25ae5e4391da1ddff12fa3b9752ae1d2391fd19da9,771975330291424bf5b7feb801b862ddfc929d8f158236c762e946777aac1e90,825030,b99be258eb157ae5228a1f88eb3271693e29875eddd23fb555e58062cbfc3619,2026-09-15,146,109,0.46399317133339946,0.53600682866660054,HOME,SCORED_FINAL,4,2,0,AWAY,0,0.767885443818,0.287303320377,F,FINAL,2026-09-15,2026-09-16T13:40:53Z,2026-09-16T13:40:53Z,2420356af634d88f16fa60b80c7e2f698ce2ef95e8951eeac3ed294bb1045cec
41912822a7a189c9eec1b3509f9e660c34fa81e711e19e1120b371d85ae11d20,771975330291424bf5b7feb801b862ddfc929d8f158236c762e946777aac1e90,822683,fa9d0098d4d972ab99b2e99518fac9c559d0ef3d04fee4b33d3077645aa62ebe,2026-09-15,143,120,0.51907412909786621,0.48092587090213385,AWAY,SCORED_FINAL,3,6,1,HOME,0,0.732042135302,0.269437951499,F,FINAL,2026-09-15,2026-09-16T13:40:53Z,2026-09-16T13:40:53Z,2420356af634d88f16fa60b80c7e2f698ce2ef95e8951eeac3ed294bb1045cec
6d3ca7a24f7ab948e82bdb06b9c84688a1e544a40818250a907727dd92b7d723,771975330291424bf5b7feb801b862ddfc929d8f158236c762e946777aac1e90,824627,18121adf002ab2bcda3ec1c0afbaeff4fbac4d3c6154405edda85292ebebfdd7,2026-09-15,144,112,0.48895408262555073,0.51104591737444927,HOME,SCORED_FINAL,6,3,0,AWAY,0,0.715486694477,0.261167929665,F,FINAL,2026-09-15,2026-09-16T13:40:53Z,2026-09-16T13:40:53Z,2420356af634d88f16fa60b80c7e2f698ce2ef95e8951eeac3ed294bb1045cec
80bdbbba38e1469a1679309a43f7224d33c9166a190e5e2fe0a86adab07da2d5,771975330291424bf5b7feb801b862ddfc929d8f158236c762e946777aac1e90,823654,563f579d8e2bb75a67fa119142933351460bd6e51f45828073535b06bada256b,2026-09-15,147,142,0.54246613903571383,0.45753386096428617,AWAY,SCORED_FINAL,8,1,0,AWAY,1,0.611629612040,0.209337233929,F,FINAL,2026-09-15,2026-09-16T13:40:53Z,2026-09-16T13:40:53Z,2420356af634d88f16fa60b80c7e2f698ce2ef95e8951eeac3ed294bb1045cec
87d448fc920f593cb4f6985496c9f9fd0e96947d9ffe4b26993a788d830788ed,771975330291424bf5b7feb801b862ddfc929d8f158236c762e946777aac1e90,824143,d8c05fea05a31d0aad244b4e63ba459e35600a8cb945536cbfd2dedad7ef4765,2026-09-15,118,117,0.46033449236159807,0.53966550763840193,HOME,SCORED_FINAL,2,4,1,HOME,1,0.616805761649,0.211907844858,F,FINAL,2026-09-15,2026-09-16T13:40:53Z,2026-09-16T13:40:53Z,2420356af634d88f16fa60b80c7e2f698ce2ef95e8951eeac3ed294bb1045cec
a0ac35cb058d3fbf416bc2bfddaf21a0fd41220882e0d9cd5ab2cbd1845256f0,771975330291424bf5b7feb801b862ddfc929d8f158236c762e946777aac1e90,824384,e6865300b906bb72f8c242362af7ed5f173f3e53d7a60128e041bd9f2481f3ad,2026-09-15,145,114,0.47464608304631806,0.52535391695368194,HOME,SCORED_FINAL,6,7,1,HOME,1,0.643683115982,0.225288904151,F,FINAL,2026-09-15,2026-09-16T13:40:53Z,2026-09-16T13:40:53Z,2420356af634d88f16fa60b80c7e2f698ce2ef95e8951eeac3ed294bb1045cec
a176c29dc777dfdfa167107ae23538bb538e4686943cda0c3cb1fe9d64ec15a6,771975330291424bf5b7feb801b862ddfc929d8f158236c762e946777aac1e90,822925,0507cd59f197afc8878a5012e981edfeaec36cc738e4297c9e11f937efdb1232,2026-09-15,133,139,0.38961098321959631,0.61038901678040369,HOME,SCORED_FINAL,1,2,1,HOME,1,0.493658792653,0.151796718245,F,FINAL,2026-09-15,2026-09-16T13:40:53Z,2026-09-16T13:40:53Z,2420356af634d88f16fa60b80c7e2f698ce2ef95e8951eeac3ed294bb1045cec
