prediction_id,batch_id,game_id,occurrence_key,target_official_date,away_team_id,home_team_id,p_away_win,p_home_win,predicted_side,outcome_status,away_score,home_score,home_win,actual_winner,classification_correct,individual_log_loss,individual_brier_score,status_code_normalized,status_detail_normalized,final_official_date,outcome_http_date_utc,outcome_response_received_at_utc,outcome_evidence_sha256
249111cf5543ccaadcafb783f21585ad8170b432b7b12d204e3b23cc5667d45f,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,824706,c4031bf46d4c384cf9633d46576fb902a26659d404203c759e431f6eb83525a6,2026-09-25,112,111,0.45924754005115453,0.54075245994884547,HOME,SCORED_FINAL,0,2,1,HOME,1,0.614793665017,0.210908303043,F,FINAL,2026-09-25,2026-09-26T06:53:32Z,2026-09-26T06:53:32Z,465c01a53a5ee1553c461442a46d3139bfdb1625c960b9785edc4ee469f15955
31d496b847041dcc2488a2cad6bd30021d406e3f3ecf3fb846318d371743d57a,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,822681,9a78955cdcf6dd80734ee14a975e1efbc7fae9803ff2715e4b3ef97507bb0304,2026-09-25,121,120,0.47912226296273586,0.52087773703726414,HOME,SCORED_FINAL,6,7,1,HOME,1,0.652239934562,0.229558142867,F,FINAL,2026-09-25,2026-09-26T06:53:32Z,2026-09-26T06:53:32Z,465c01a53a5ee1553c461442a46d3139bfdb1625c960b9785edc4ee469f15955
43b9ea4f3b95a196843c06c7175a68ab86db35ca94131be5a168ee4b42baa1ae,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823491,b8f3a21cfe9467b9dc81563be0bb5e1ed34dda57c6e241ece525a19393b0245e,2026-09-25,110,147,0.41932080296991359,0.58067919703008641,HOME,SCORED_FINAL,10,2,0,AWAY,0,0.869119012466,0.337188329864,F,FINAL,2026-09-25,2026-09-26T06:53:32Z,2026-09-26T06:53:32Z,465c01a53a5ee1553c461442a46d3139bfdb1625c960b9785edc4ee469f15955
474c6b289bea6b8d5d7af35936257eba7a3cbc14c32ec4233a1aee52d824a67c,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823248,73ad778caf6f7fe414c6e052b4bdf39462b0d21f7cddc01776af7277509feb7e,2026-09-25,109,135,0.47456939565766765,0.52543060434233235,HOME,SCORED_FINAL,11,4,0,AWAY,0,0.745347421557,0.276077319980,F,FINAL,2026-09-25,2026-09-26T06:53:32Z,2026-09-26T06:53:32Z,465c01a53a5ee1553c461442a46d3139bfdb1625c960b9785edc4ee469f15955
4e040b127ac95fe8dcd5de6c8c0985178e5021faeb02eb0cd702910b3197732d,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823735,f83232163bf20ce1b808c459d28852d65042112f88d94ccc89ec1e93a072cb4f,2026-09-25,138,158,0.40860115589408152,0.59139884410591848,HOME,SCORED_FINAL,4,8,1,HOME,1,0.525264626070,0.166954904598,F,FINAL,2026-09-25,2026-09-26T06:53:32Z,2026-09-26T06:53:32Z,465c01a53a5ee1553c461442a46d3139bfdb1625c960b9785edc4ee469f15955
4e360f256f51b9f196e6e6f2e2a06359755bc15546cdc5ba726b372e4d118565,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,824220,cd1f4329adfd1acdec339f80012c08c06b34a63e4b9d71053dbc33130614d100,2026-09-25,134,116,0.44568460200337912,0.55431539799662088,HOME,SCORED_FINAL,7,8,1,HOME,1,0.590021443767,0.198634764463,F,FINAL,2026-09-25,2026-09-26T06:53:32Z,2026-09-26T06:53:32Z,465c01a53a5ee1553c461442a46d3139bfdb1625c960b9785edc4ee469f15955
6df0f044b00d5a8fc150ad2f704b656ca1efbad569336233b576980359e940ce,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823409,54f36209312dc09db8419efe5bf3d84e4b682dac615da7cf9759793c71de4989,2026-09-25,139,143,0.50361610267732326,0.49638389732267674,AWAY,SCORED_FINAL,2,0,0,AWAY,1,0.685941002189,0.246396973521,F,FINAL,2026-09-25,2026-09-26T06:53:32Z,2026-09-26T06:53:32Z,465c01a53a5ee1553c461442a46d3139bfdb1625c960b9785edc4ee469f15955
a98501cd91933aa03fdb2b27dfc6854ecf1dfa94c76f63130598b36c124418b0,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823167,9b9bf9768fc9ea82cd0e08665b2e6deae5541ee2d4b79f547a357918b7c67455,2026-09-25,119,137,0.55532930733941832,0.44467069266058162,AWAY,SCORED_FINAL,2,0,0,AWAY,1,0.588193994639,0.197732024911,F,FINAL,2026-09-25,2026-09-26T06:53:32Z,2026-09-26T06:53:32Z,465c01a53a5ee1553c461442a46d3139bfdb1625c960b9785edc4ee469f15955
b73f140d8cd38a36625225634517fc3ae8ded747ef69f127a47d1e789fbe405a,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,824058,1fecbfb35beb95ee72f0b553c6aea10f8fbed17575cd8fbe4a7a13861d90a156,2026-09-25,114,118,0.5157009716182912,0.48429902838170874,AWAY,SCORED_FINAL,12,9,0,AWAY,1,0.662228193850,0.234545548891,F,FINAL,2026-09-25,2026-09-26T06:53:32Z,2026-09-26T06:53:32Z,465c01a53a5ee1553c461442a46d3139bfdb1625c960b9785edc4ee469f15955
b7f49bd788424848f4feba5a113fa8cb7196b46d111899460021e67a5d731a6f,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,822760,58acf0318c99cbfbb8fc35c64c09ba918938f71f30afe66dcc668731945c9da6,2026-09-25,113,141,0.4572082882141133,0.5427917117858867,HOME,SCORED_FINAL,5,6,1,HOME,1,0.611029620508,0.209039418812,F,FINAL,2026-09-25,2026-09-26T06:53:32Z,2026-09-26T06:53:32Z,465c01a53a5ee1553c461442a46d3139bfdb1625c960b9785edc4ee469f15955
