prediction_id,batch_id,game_id,occurrence_key,target_official_date,away_team_id,home_team_id,p_away_win,p_home_win,predicted_side,outcome_status,away_score,home_score,home_win,actual_winner,classification_correct,individual_log_loss,individual_brier_score,status_code_normalized,status_detail_normalized,final_official_date,outcome_http_date_utc,outcome_response_received_at_utc,outcome_evidence_sha256
3c15c1afa7f9491ee2235d903f844b9d53f995e0b53508c7728da39bd521ef07,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,825028,8634433e13f3a20f7a98c8987b3de1d3d1bda711f8fe5a75319ffac86751f379,2026-09-20,147,109,0.51722979612632225,0.48277020387367775,AWAY,SCORED_FINAL,4,8,1,HOME,0,0.728214506921,0.267526662001,F,FINAL,2026-09-20,2026-09-21T06:58:50Z,2026-09-21T06:58:50Z,4c99281fc6b189e8cb3c9749b5bc2bd7c77559f6b45622c69e3ace6bd2fe2451
3c267a2c184b6670d3d5d5fe14fe6d7b230df7a01698188775b21fa1760194f2,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,822922,50d59bc6be458ba469e180c26257f4ef5551bb809ea3786aaec0bf2e90e225bf,2026-09-20,111,139,0.46951275486903343,0.53048724513096657,HOME,SCORED_FINAL,1,5,1,HOME,1,0.633959364326,0.220442226985,F,FINAL,2026-09-20,2026-09-21T06:58:50Z,2026-09-21T06:58:50Z,4c99281fc6b189e8cb3c9749b5bc2bd7c77559f6b45622c69e3ace6bd2fe2451
42ca5a20faed18fca4505eefcfc012551ee88dc52252bce8d99d44d75fc9d5b7,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,822844,c078661c2200c332cf2a07cd034784ba7f6e6165caae1ef4818b5dc85604b01c,2026-09-20,141,140,0.48104050158304912,0.51895949841695088,HOME,SCORED_FINAL,7,2,0,AWAY,0,0.731803809546,0.269318960997,F,FINAL,2026-09-20,2026-09-21T06:58:50Z,2026-09-21T06:58:50Z,4c99281fc6b189e8cb3c9749b5bc2bd7c77559f6b45622c69e3ace6bd2fe2451
51fff7dbc0c51dc2b83e3dd7ea6776402a15b6b65c4db4106f8de5639b8dee09,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,823247,79f0288d19b106d8353cbafb38bbd5966b150ec55c61062647a5a7fe5e801ab5,2026-09-20,146,135,0.45581352226826344,0.54418647773173656,HOME,SCORED_FINAL,3,7,1,HOME,1,0.608463300917,0.207765967083,F,FINAL,2026-09-20,2026-09-21T06:58:50Z,2026-09-21T06:58:50Z,4c99281fc6b189e8cb3c9749b5bc2bd7c77559f6b45622c69e3ace6bd2fe2451
570b1bb8670521fc57946a2a1a854e0814798f7090ce37c8955172e12ccbd22d,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,824462,e7a04becd76507b840b5a3e68b06d045935ecaaa44ffc24e68c105aacd9499c6,2026-09-20,112,113,0.53342743077782906,0.466572569222171,AWAY,SCORED_FINAL,9,1,0,AWAY,1,0.628432242276,0.217689962351,F,FINAL,2026-09-20,2026-09-21T06:58:50Z,2026-09-21T06:58:50Z,4c99281fc6b189e8cb3c9749b5bc2bd7c77559f6b45622c69e3ace6bd2fe2451
8cb1cf5dfb55ee752adb684908557159f803a183f457d14daee1b5a19f84141d,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,823570,7d8f71e23b7e4329466f20dfd0b00f92ec73b0c72074e183e418b593e5836d50,2026-09-20,143,121,0.50686748902373435,0.49313251097626565,AWAY,SCORED_FINAL,7,2,0,AWAY,1,0.679505672425,0.243179673382,F,FINAL,2026-09-20,2026-09-21T06:58:50Z,2026-09-21T06:58:50Z,4c99281fc6b189e8cb3c9749b5bc2bd7c77559f6b45622c69e3ace6bd2fe2451
8e75a9c29121851418841d3f62ec69ed209db81393410a024d98735d09b89eb3,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,824789,66d4b2857c1a83c69164dcc37dd55e55180897531b641790b8e49e408074f675,2026-09-20,158,110,0.54101433945344679,0.45898566054655315,AWAY,SCORED_FINAL,3,0,0,AWAY,1,0.614309495028,0.210667836587,F,FINAL,2026-09-20,2026-09-21T06:58:50Z,2026-09-21T06:58:50Z,4c99281fc6b189e8cb3c9749b5bc2bd7c77559f6b45622c69e3ace6bd2fe2451
922d18d25f2dbb5a472df7f2c73b4e06ad62393961c878f61f0ceaba7ff38a64,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,824300,7afd79a539f8b69493d8bb95176727280116e32448d4848beb2fe01b63d4b691,2026-09-20,136,115,0.52381067756947308,0.47618932243052692,AWAY,SCORED_FINAL,2,1,0,AWAY,1,0.646624962295,0.226756270797,F,FINAL,2026-09-20,2026-09-21T06:58:50Z,2026-09-21T06:58:50Z,4c99281fc6b189e8cb3c9749b5bc2bd7c77559f6b45622c69e3ace6bd2fe2451
938fd05afbde67d2dae6edb3796070a3497de95c6bab348f6134b1ebee4d54f3,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,823001,525dcde904537fe5480970b48303e68ac4e9c31a25949123aeba1fabf0dcdcbe,2026-09-20,120,138,0.4508477980832919,0.5491522019167081,HOME,SCORED_FINAL,3,5,1,HOME,1,0.599379641074,0.203263737037,F,FINAL,2026-09-20,2026-09-21T06:58:50Z,2026-09-21T06:58:50Z,4c99281fc6b189e8cb3c9749b5bc2bd7c77559f6b45622c69e3ace6bd2fe2451
b697a759256509e88ef385112ac9a8ab0fd311d10b33d2d96646d636eba2ee32,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,823975,6a79c908c4ac4ce27585526b47d69706dbcb5a4ed3e2f969f070d729cc989886,2026-09-20,142,108,0.47184868448148065,0.52815131551851935,HOME,SCORED_FINAL,8,0,0,AWAY,0,0.751096928520,0.278943812084,F,FINAL,2026-09-20,2026-09-21T06:58:50Z,2026-09-21T06:58:50Z,4c99281fc6b189e8cb3c9749b5bc2bd7c77559f6b45622c69e3ace6bd2fe2451
