batch_id,game_id,occurrence_key,season,official_date,away_team_id,home_team_id,scheduled_start_utc,status_code,abstract_state,detailed_state,eligibility_status,exclusion_reason
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,824703,8185dfc980e265624f67c71f14446682126f5ad7c79402ca1b2e57771d4998b8,2026,2026-09-25,112,111,2026-09-25T17:05:00Z,P,Preview,Pre-Game,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823491,b8f3a21cfe9467b9dc81563be0bb5e1ed34dda57c6e241ece525a19393b0245e,2026,2026-09-25,110,147,2026-09-25T20:05:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823489,df9a4ce2a51932c0ff4a901a65807db55143b6b1ef11f954e74c7edeade84d5f,2026,2026-09-25,110,147,2026-09-25T20:10:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,824706,c4031bf46d4c384cf9633d46576fb902a26659d404203c759e431f6eb83525a6,2026,2026-09-25,112,111,2026-09-25T21:35:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823409,54f36209312dc09db8419efe5bf3d84e4b682dac615da7cf9759793c71de4989,2026,2026-09-25,139,143,2026-09-25T22:40:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,824220,cd1f4329adfd1acdec339f80012c08c06b34a63e4b9d71053dbc33130614d100,2026,2026-09-25,134,116,2026-09-25T22:40:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,822681,9a78955cdcf6dd80734ee14a975e1efbc7fae9803ff2715e4b3ef97507bb0304,2026,2026-09-25,121,120,2026-09-25T22:45:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,822760,58acf0318c99cbfbb8fc35c64c09ba918938f71f30afe66dcc668731945c9da6,2026,2026-09-25,113,141,2026-09-25T23:07:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823816,7581f3999facf7235ee2861b5a162c64c76cd5cabac7c3ac2d221ad49a073a47,2026,2026-09-25,144,146,2026-09-25T23:10:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823735,f83232163bf20ce1b808c459d28852d65042112f88d94ccc89ec1e93a072cb4f,2026,2026-09-25,138,158,2026-09-25T23:40:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,824058,1fecbfb35beb95ee72f0b553c6aea10f8fbed17575cd8fbe4a7a13861d90a156,2026,2026-09-25,114,118,2026-09-25T23:40:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,824544,09784fc7b5a5f5afb0e8d45c297304046c3cb446b7a2a11b96147cf8b26ac9e2,2026,2026-09-25,115,145,2026-09-25T23:40:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823652,c5dd6a6b8a017ef81457082dee741cf5450bdb475baa907d2fedfd99f814647d,2026,2026-09-25,140,142,2026-09-26T00:10:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823248,73ad778caf6f7fe414c6e052b4bdf39462b0d21f7cddc01776af7277509feb7e,2026,2026-09-25,109,135,2026-09-26T01:40:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,824947,57aa9c7bc7488a8c5ccc594d33c48e3960269ca281457940ecec63f9d63ed72e,2026,2026-09-25,117,133,2026-09-26T01:40:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823085,b1898e1ab86bf6e420f0f5ade974ccd9ffaf2587c72208a27a132f6e72a9f65f,2026,2026-09-25,108,136,2026-09-26T02:10:00Z,S,Preview,Scheduled,ELIGIBLE,
e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823167,9b9bf9768fc9ea82cd0e08665b2e6deae5541ee2d4b79f547a357918b7c67455,2026,2026-09-25,119,137,2026-09-26T02:15:00Z,S,Preview,Scheduled,ELIGIBLE,
