prediction_id,batch_id,game_id,occurrence_key,season,official_date,away_team_id,home_team_id,scheduled_start_utc,feature_as_of_date,away_max_source_date,home_max_source_date,away_games_before,away_win_pct_before,away_runs_scored_per_game_before,away_runs_allowed_per_game_before,home_games_before,home_win_pct_before,home_runs_scored_per_game_before,home_runs_allowed_per_game_before,feature_row_sha256
bb06f12eda182759042f84ec860aa0f2a0becdbd2d521e36c059c64786ad19b5,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,824703,8185dfc980e265624f67c71f14446682126f5ad7c79402ca1b2e57771d4998b8,2026,2026-09-25,112,111,2026-09-25T17:05:00Z,2026-09-24,2026-09-22,2026-09-22,150,0.546667,5.313333,4.453333,150,0.533333,4.386667,3.866667,31bd1f6ea25b5f7b6a796d127e8487b6bad17059839dab6447500658c95d1b2f
43b9ea4f3b95a196843c06c7175a68ab86db35ca94131be5a168ee4b42baa1ae,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823491,b8f3a21cfe9467b9dc81563be0bb5e1ed34dda57c6e241ece525a19393b0245e,2026,2026-09-25,110,147,2026-09-25T20:05:00Z,2026-09-24,2026-09-15,2026-09-22,149,0.489933,4.530201,4.677852,150,0.580000,4.560000,3.646667,1d03150dba36e22314e9ee3b1e08680fc4f848e4129df2a5c7c5c8f4e32197c1
eb7d497b6cd3b0e408c0181c4b8b05930e49f1f6a13c9596010d51a6bcf173a5,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823489,df9a4ce2a51932c0ff4a901a65807db55143b6b1ef11f954e74c7edeade84d5f,2026,2026-09-25,110,147,2026-09-25T20:10:00Z,2026-09-24,2026-09-15,2026-09-22,149,0.489933,4.530201,4.677852,150,0.580000,4.560000,3.646667,dfa38c10a13cda27da43a9aa94d1cd214a14dfaedd403d7b35eaef91f9a97fc0
249111cf5543ccaadcafb783f21585ad8170b432b7b12d204e3b23cc5667d45f,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,824706,c4031bf46d4c384cf9633d46576fb902a26659d404203c759e431f6eb83525a6,2026,2026-09-25,112,111,2026-09-25T21:35:00Z,2026-09-24,2026-09-22,2026-09-22,150,0.546667,5.313333,4.453333,150,0.533333,4.386667,3.866667,57e5eb0002d7ae9af8ce946d239c4df92248f36f1bb6eb7b63713f28b9479ae3
6df0f044b00d5a8fc150ad2f704b656ca1efbad569336233b576980359e940ce,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823409,54f36209312dc09db8419efe5bf3d84e4b682dac615da7cf9759793c71de4989,2026,2026-09-25,139,143,2026-09-25T22:40:00Z,2026-09-24,2026-09-22,2026-09-22,150,0.600000,4.486667,4.073333,150,0.553333,4.486667,4.253333,975178bc423ca25d31b24388b7ea01525df94e18fad1df0b723f1d6cd06cbc31
4e360f256f51b9f196e6e6f2e2a06359755bc15546cdc5ba726b372e4d118565,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,824220,cd1f4329adfd1acdec339f80012c08c06b34a63e4b9d71053dbc33130614d100,2026,2026-09-25,134,116,2026-09-25T22:40:00Z,2026-09-24,2026-09-22,2026-09-22,150,0.500000,4.760000,4.600000,149,0.463087,4.416107,3.973154,b27d867a5c777f7b948286be1e8514e4e1208fd7edb09512288a4517a7e44030
31d496b847041dcc2488a2cad6bd30021d406e3f3ecf3fb846318d371743d57a,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,822681,9a78955cdcf6dd80734ee14a975e1efbc7fae9803ff2715e4b3ef97507bb0304,2026,2026-09-25,121,120,2026-09-25T22:45:00Z,2026-09-24,2026-09-22,2026-09-22,149,0.463087,4.308725,4.583893,151,0.463576,5.092715,5.052980,028a1233399c71bc904df8a564d2162cc6e8848caf3d2798f404d26b9aa46d7f
b7f49bd788424848f4feba5a113fa8cb7196b46d111899460021e67a5d731a6f,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,822760,58acf0318c99cbfbb8fc35c64c09ba918938f71f30afe66dcc668731945c9da6,2026,2026-09-25,113,141,2026-09-25T23:07:00Z,2026-09-24,2026-09-22,2026-09-15,149,0.469799,4.127517,5.080537,149,0.489933,3.986577,4.328859,df008789e54076c29f53cb114cdc092d27e621075eefa83b5ebc00bfc8d61cbd
ced9aa18c670c7c59a9eee13c28ea2eaf35440d0635769d42fc8601a8fbf3e35,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823816,7581f3999facf7235ee2861b5a162c64c76cd5cabac7c3ac2d221ad49a073a47,2026,2026-09-25,144,146,2026-09-25T23:10:00Z,2026-09-24,2026-09-22,2026-09-22,150,0.586667,4.553333,3.820000,150,0.493333,4.453333,4.380000,c4833b9c6f0665140eac3fdb80f9aa3ff50c2bf179393f715608fe6b10f7f358
4e040b127ac95fe8dcd5de6c8c0985178e5021faeb02eb0cd702910b3197732d,e98e09cd2eb6de81bbfd3711286d725a688c28f99e2b0f4933a6b89c7d3762f0,823735,f83232163bf20ce1b808c459d28852d65042112f88d94ccc89ec1e93a072cb4f,2026,2026-09-25,138,158,2026-09-25T23:40:00Z,2026-09-24,2026-09-22,2026-09-22,150,0.486667,4.520000,4.633333,150,0.620000,5.140000,3.846667,5fab38388fab7582f2ef915152cfe91eab1f3bb3b5e599099d4097d73d5fbba7
