prediction_id,batch_id,game_id,occurrence_key,target_official_date,away_team_id,home_team_id,p_away_win,p_home_win,predicted_side,outcome_status,away_score,home_score,home_win,actual_winner,classification_correct,individual_log_loss,individual_brier_score,status_code_normalized,status_detail_normalized,final_official_date,outcome_http_date_utc,outcome_response_received_at_utc,outcome_evidence_sha256
09e645d33c2509f0da0dfb58d5714054f7d11fc409ef594ac3a4e2b8191ed21d,f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824785,705a63ed8b9d6284379aa91b8be17ce257942c2c976513fba62679ced160e11d,2026-09-23,141,110,0.48242723486599504,0.51757276513400496,HOME,SCORED_FINAL,2,4,1,HOME,1,0.658605154773,0.232736036940,F,FINAL,2026-09-23,2026-09-24T15:17:48Z,2026-09-24T15:17:48Z,ee0695b50e5a7d0e87cea1351e4ec0d600b82b544e4a5a789a782d5c61c57a8d
164cbdbffe27c5b05c449f7910d6ace8e5e74fc3da6f8e1724554af433b3e307,f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824784,308408a614b91abcffcf1dc4e502039711c880413b0681a08e69172a5114087d,2026-09-23,141,110,0.48242723486599504,0.51757276513400496,HOME,SCORED_FINAL,2,4,1,HOME,1,0.658605154773,0.232736036940,F,FINAL,2026-09-23,2026-09-24T15:17:48Z,2026-09-24T15:17:48Z,ee0695b50e5a7d0e87cea1351e4ec0d600b82b544e4a5a789a782d5c61c57a8d
18196df3909c4f04eeafd5c0000a935f4a678f111eff4e709d0e31159fcfda6e,f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824223,bc83d449e0cc3f7c6915ebfc5018e414d0a2bf12279a957593bc72b9a14bb488,2026-09-23,120,116,0.41816153189038852,0.58183846810961148,HOME,SCORED_FINAL,4,2,0,AWAY,0,0.871887481177,0.338536002972,F,FINAL,2026-09-23,2026-09-24T15:17:48Z,2026-09-24T15:17:48Z,ee0695b50e5a7d0e87cea1351e4ec0d600b82b544e4a5a789a782d5c61c57a8d
21468bea1d81877fd3c1611d2438bc4fdebb01dd1b43e316fd3dc135fe8a205c,f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,823410,b868c60520c4cc3603bb65955e000f419fe4c24c461a5c5dac2e754ee591d437,2026-09-23,158,143,0.51695291102305418,0.48304708897694576,AWAY,SCORED_FINAL,4,1,0,AWAY,1,0.659803489815,0.233334490169,F,FINAL,2026-09-23,2026-09-24T15:17:48Z,2026-09-24T15:17:48Z,ee0695b50e5a7d0e87cea1351e4ec0d600b82b544e4a5a789a782d5c61c57a8d
2d49b84b2b77c773c316d2b8f032d9785fbe799dc19a8e063661b484fd7c5086,f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824625,e928f6bd5211ec8f883406b1aa731de800d251c11beb14590e557747fbdf776d,2026-09-23,146,112,0.44278858141764044,0.55721141858235956,HOME,SCORED_FINAL,3,2,0,AWAY,0,0.814662865703,0.310484564999,F,FINAL,2026-09-23,2026-09-24T15:17:48Z,2026-09-24T15:17:48Z,ee0695b50e5a7d0e87cea1351e4ec0d600b82b544e4a5a789a782d5c61c57a8d
2fa71186c8011c25f9d41278c57fea739df298eab5617a255e7121f76c3f0269,f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,823492,a87d26c38a6f64ead0e3dd1eddeb392591f2d8ae3a818b3d39a289085792e1b6,2026-09-23,139,147,0.46784224405834918,0.53215775594165082,HOME,SCORED_FINAL,2,9,1,HOME,1,0.630815299873,0.218876365326,F,FINAL,2026-09-23,2026-09-24T15:17:48Z,2026-09-24T15:17:48Z,ee0695b50e5a7d0e87cea1351e4ec0d600b82b544e4a5a789a782d5c61c57a8d
35c5f5d90f06e60de6cd016a5496b487bb91071938e326f3095278c7230c99ec,f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,823086,68349008760ecec5966faaf1b680b2d97afca7958de401bf7e8b9ee16e6fa417,2026-09-23,117,136,0.48733314101210778,0.51266685898789222,HOME,SCORED_FINAL,5,6,1,HOME,1,0.668129042446,0.237493590329,F,FINAL,2026-09-23,2026-09-24T15:17:48Z,2026-09-24T15:17:48Z,ee0695b50e5a7d0e87cea1351e4ec0d600b82b544e4a5a789a782d5c61c57a8d
3981b4f3baafe241e2864b4d24f35e117de7560c736a9d712e26fbd934971d9f,f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,823327,6a3b39bea7f79a5da23091a4b2c71201e4d4f04ac992a2b9d4734a173b64e380,2026-09-23,138,134,0.46628230775274215,0.53371769224725785,HOME,SCORED_FINAL,5,1,0,AWAY,0,0.762964017657,0.284854575018,F,FINAL,2026-09-23,2026-09-24T15:17:48Z,2026-09-24T15:17:48Z,ee0695b50e5a7d0e87cea1351e4ec0d600b82b544e4a5a789a782d5c61c57a8d
561aa701f415e9bc767c7d5f5435d42735bc6c7d8d3b0e462852432ef7089c7c,f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824868,ffa11c4e91f4c602094f567fa78cf053f901b8f14fc9b131be79e494a2a5e5d1,2026-09-23,113,144,0.41058244334653882,0.58941755665346118,HOME,SCORED_FINAL,2,3,1,HOME,1,0.528620421790,0.168577942784,F,FINAL,2026-09-23,2026-09-24T15:17:48Z,2026-09-24T15:17:48Z,ee0695b50e5a7d0e87cea1351e4ec0d600b82b544e4a5a789a782d5c61c57a8d
7aa2bf8bece7a8dd25cdeb482f8a5630521a9786e81cba88d1610e2d7ae39593,f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,823894,f746d6bba44e7503e72941616c883a3e85364a2587d44ecfb6595604e9153745,2026-09-23,135,119,0.43642975821138474,0.56357024178861526,HOME,SCORED_FINAL,5,1,0,AWAY,0,0.829127837129,0.317611417430,F,FINAL,2026-09-23,2026-09-24T15:17:48Z,2026-09-24T15:17:48Z,ee0695b50e5a7d0e87cea1351e4ec0d600b82b544e4a5a789a782d5c61c57a8d
