prediction_id,batch_id,game_id,occurrence_key,season,official_date,away_team_id,home_team_id,scheduled_start_utc,feature_as_of_date,away_max_source_date,home_max_source_date,away_games_before,away_win_pct_before,away_runs_scored_per_game_before,away_runs_allowed_per_game_before,home_games_before,home_win_pct_before,home_runs_scored_per_game_before,home_runs_allowed_per_game_before,feature_row_sha256
8cb1cf5dfb55ee752adb684908557159f803a183f457d14daee1b5a19f84141d,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,823570,7d8f71e23b7e4329466f20dfd0b00f92ec73b0c72074e183e418b593e5836d50,2026,2026-09-20,143,121,2026-09-20T17:10:00Z,2026-09-19,2026-09-15,2026-09-15,149,0.550336,4.476510,4.255034,148,0.459459,4.297297,4.594595,d6de2506dc868eafa3762e13ab4d0e30c548219afc2efeebe45bc90ea69cb0fe
ea0af4dd2b79c3b5cfa2c8d40e2e4f35d93e5fbe145b016d0d6dd93ce28baf2b,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,823329,9f16a00eb94cb5bde48727af42a3d3430256981b06c112567f56390d21f5baa2,2026,2026-09-20,118,134,2026-09-20T17:35:00Z,2026-09-19,2026-09-15,2026-09-15,149,0.442953,4.255034,4.852349,149,0.496644,4.778523,4.630872,7435dca00db680da74b4df859a37a14103936327005be2192636accf7116d9f6
3c267a2c184b6670d3d5d5fe14fe6d7b230df7a01698188775b21fa1760194f2,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,822922,50d59bc6be458ba469e180c26257f4ef5551bb809ea3786aaec0bf2e90e225bf,2026,2026-09-20,111,139,2026-09-20T17:40:00Z,2026-09-19,2026-09-15,2026-09-15,149,0.536913,4.402685,3.872483,148,0.601351,4.506757,4.108108,57133a92e6c4786eeda9e1165a269bd3ac5e6db673db84874a6b0ca5306faa0f
eb39e65ae85306053ee98336e9e2767e41c1e5b91b6d254e6623e7f6e85f736f,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,824381,f950fcd3978a59d152c76a05526bb7489bcd853bdb20890a09bab8a17abf95fc,2026,2026-09-20,133,114,2026-09-20T17:40:00Z,2026-09-19,2026-09-15,2026-09-15,149,0.402685,4.348993,5.604027,149,0.510067,4.093960,4.174497,5c42df1d160b6998d0247b4f79e9b104ba2fe2c769581de9ac41b88723a012df
570b1bb8670521fc57946a2a1a854e0814798f7090ce37c8955172e12ccbd22d,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,824462,e7a04becd76507b840b5a3e68b06d045935ecaaa44ffc24e68c105aacd9499c6,2026,2026-09-20,112,113,2026-09-20T17:40:00Z,2026-09-19,2026-09-15,2026-09-15,149,0.550336,5.335570,4.429530,148,0.466216,4.128378,5.114865,9cc86032831db55c3bbaa6f25462b8d4884cde3ffed9aa8a7a2af53b9c83f90b
cbcb892864178166b8ac6b4c6bcc7f8df2b6a01fc1722311d6b8380c5047a348,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,824139,25a2446af4df2055a9de317b4e3a747f95efde972e7693c119f5468ff5a2c555,2026,2026-09-20,144,117,2026-09-20T18:10:00Z,2026-09-19,2026-09-15,2026-09-15,149,0.590604,4.583893,3.818792,149,0.510067,4.476510,4.744966,1a8ab342993927716e918dd91e0fe3200032eaf99bb76d744477a147cb26ee18
c1ddb2c8f704d2ab95d12c37a271186982ac055739df0a05faaf8a09703ddb4f,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,824546,78bcec930ce2c5202a433b88ffac2095619bb8ea2294798134dddd51b19b97d5,2026,2026-09-20,116,145,2026-09-20T18:10:00Z,2026-09-19,2026-09-15,2026-09-15,148,0.466216,4.439189,3.979730,148,0.506757,4.689189,4.459459,b82d8f961c37f17d585fb72fa2d8e2f2731277a7fc97490cfeb4fcc92e8a9358
938fd05afbde67d2dae6edb3796070a3497de95c6bab348f6134b1ebee4d54f3,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,823001,525dcde904537fe5480970b48303e68ac4e9c31a25949123aeba1fabf0dcdcbe,2026,2026-09-20,120,138,2026-09-20T18:15:00Z,2026-09-19,2026-09-15,2026-09-15,150,0.460000,5.106667,5.080000,149,0.489933,4.550336,4.651007,16f1f6308afd8b330e01088bbb131bb81f7b04a89273c1210fe64a6574db7de0
42ca5a20faed18fca4505eefcfc012551ee88dc52252bce8d99d44d75fc9d5b7,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,822844,c078661c2200c332cf2a07cd034784ba7f6e6165caae1ef4818b5dc85604b01c,2026,2026-09-20,141,140,2026-09-20T18:35:00Z,2026-09-19,2026-09-15,2026-09-15,149,0.489933,3.986577,4.328859,149,0.489933,4.127517,4.442953,d68b7458d7a14d20371e61048e2e35c43f2b7a7427774ca94574bca5bd6fff41
922d18d25f2dbb5a472df7f2c73b4e06ad62393961c878f61f0ceaba7ff38a64,31b0243d25690dd92c3526c604e0833441fd2f24ccfa6621b3271d6d15ef49e4,824300,7afd79a539f8b69493d8bb95176727280116e32448d4848beb2fe01b63d4b691,2026,2026-09-20,136,115,2026-09-20T19:10:00Z,2026-09-19,2026-09-15,2026-09-15,149,0.463087,3.939597,4.449664,148,0.378378,4.709459,5.736486,4885bc877123ead47bb15d744af7eec128a289c0d4842fe11ba9873ef81d92d2
