prediction_id,batch_id,game_id,occurrence_key,target_official_date,away_team_id,home_team_id,p_away_win,p_home_win,predicted_side,outcome_status,away_score,home_score,home_win,actual_winner,classification_correct,individual_log_loss,individual_brier_score,status_code_normalized,status_detail_normalized,final_official_date,outcome_http_date_utc,outcome_response_received_at_utc,outcome_evidence_sha256
04f379a756ec363664a2bd10dec2d0b5a6479b274158090c27cca945c3dbb19c,3e61cdc96c5c66e014a0a483ddfbb5053d9d3ae94ee77d824dc5f9b1a87c11d0,823004,2599623266a3ac872b15286e8527c83ba1c93dbb83d6a38b7ebb3736a3e80364,2026-09-16,137,138,0.44813224652319283,0.55186775347680717,HOME,SCORED_FINAL,6,5,0,AWAY,0,0.802666896996,0.304558017328,F,FINAL,2026-09-16,2026-09-17T13:09:32Z,2026-09-17T13:09:32Z,fbf5acea1505ca6572f95acc776205fd401d808bdb2358047e18a7094b9e3e93
0869f41c4118f18a9a86edc432f69412f768326ac3105ec596ec5ad3ec9e6d01,3e61cdc96c5c66e014a0a483ddfbb5053d9d3ae94ee77d824dc5f9b1a87c11d0,824306,d1b0477a365d964afaffeaaa92ac47338092e00c18ff311d823d4b1cea4ab428,2026-09-16,135,115,0.55837155621427359,0.44162844378572641,AWAY,SCORED_FINAL,9,3,0,AWAY,1,0.582730666843,0.195035682361,F,FINAL,2026-09-16,2026-09-17T13:09:32Z,2026-09-17T13:09:32Z,fbf5acea1505ca6572f95acc776205fd401d808bdb2358047e18a7094b9e3e93
0ec2ff7513b2a2583c7d4b96ea2e1c370e336d19cc7a95b8e6a9d50d6eb90cb7,3e61cdc96c5c66e014a0a483ddfbb5053d9d3ae94ee77d824dc5f9b1a87c11d0,822846,23a8dc78f7ec31d8582629c66c9d91b7c258aa657da32e272b79b743cd76077a,2026-09-16,111,140,0.50680852996091152,0.49319147003908853,AWAY,SCORED_FINAL,3,7,1,HOME,0,0.706857802977,0.256854886041,F,FINAL,2026-09-16,2026-09-17T13:09:32Z,2026-09-17T13:09:32Z,fbf5acea1505ca6572f95acc776205fd401d808bdb2358047e18a7094b9e3e93
1658ca23dfcd619460245da812b6ab76f76637941f8e90afcc9b78dd4dabb5f0,3e61cdc96c5c66e014a0a483ddfbb5053d9d3ae94ee77d824dc5f9b1a87c11d0,825031,b7f3c37275da49c7713796f0f37fbff8af45ee9adb4eabc9e53b55eefd395cba,2026-09-16,146,109,0.46611426812966938,0.53388573187033062,HOME,SCORED_FINAL,4,3,0,AWAY,0,0.763324464337,0.285033974695,F,FINAL,2026-09-16,2026-09-17T13:09:32Z,2026-09-17T13:09:32Z,fbf5acea1505ca6572f95acc776205fd401d808bdb2358047e18a7094b9e3e93
1a98d93e27d163d7757f5ab2612e37014364ff6aa0470e56f28b65d64723d988,3e61cdc96c5c66e014a0a483ddfbb5053d9d3ae94ee77d824dc5f9b1a87c11d0,822680,730a72a1efa3893afeb146f987dd6e3a703d2476cf63d32c0e018ee97fcc4656,2026-09-16,143,120,0.51634964144662532,0.48365035855337463,AWAY,SCORED_FINAL,3,0,0,AWAY,1,0.660971143265,0.233917669329,F,FINAL,2026-09-16,2026-09-17T13:09:32Z,2026-09-17T13:09:32Z,fbf5acea1505ca6572f95acc776205fd401d808bdb2358047e18a7094b9e3e93
1f21c8e9d0d7d90dac048a05b1242bbfbbf54be3b0979d8834c2ef0e05a84154,3e61cdc96c5c66e014a0a483ddfbb5053d9d3ae94ee77d824dc5f9b1a87c11d0,823655,001582cbdc94905d859759a104c11e95477cdbd65bbd1a14e1c53fcfd7f81f03,2026-09-16,147,142,0.54572210353320849,0.45427789646679156,AWAY,SCORED_FINAL,4,5,1,HOME,0,0.789046161447,0.297812614285,F,FINAL,2026-09-16,2026-09-17T13:09:32Z,2026-09-17T13:09:32Z,fbf5acea1505ca6572f95acc776205fd401d808bdb2358047e18a7094b9e3e93
34811dcdb61896b2a378abc8572d01782bd05de02231d66697c5204767ba3e50,3e61cdc96c5c66e014a0a483ddfbb5053d9d3ae94ee77d824dc5f9b1a87c11d0,823332,29bfa81ffdf765c2a196abe350fb1735b497b05e618325df44c511dd75749c84,2026-09-16,158,134,0.53159484332641527,0.46840515667358479,AWAY,SCORED_FINAL,5,4,0,AWAY,1,0.631873652479,0.219403390798,F,FINAL,2026-09-16,2026-09-17T13:09:32Z,2026-09-17T13:09:32Z,fbf5acea1505ca6572f95acc776205fd401d808bdb2358047e18a7094b9e3e93
3a625c48116fdf30edf2fa1f5a049b1f4b5f26b86b30d48b818d3b9a2d717398,3e61cdc96c5c66e014a0a483ddfbb5053d9d3ae94ee77d824dc5f9b1a87c11d0,824140,9f5df86b983aff296db640d1795fbb57ebc299462561a95d844b6f354a71e5d8,2026-09-16,118,117,0.45825701714171962,0.54174298285828038,HOME,SCORED_FINAL,5,2,0,AWAY,0,0.780325079468,0.293485459476,F,FINAL,2026-09-16,2026-09-17T13:09:32Z,2026-09-17T13:09:32Z,fbf5acea1505ca6572f95acc776205fd401d808bdb2358047e18a7094b9e3e93
7a63d360d6022cf7dd2b7b93a94d266842612ca8927d80f0fd0a59e2d9c2af4c,3e61cdc96c5c66e014a0a483ddfbb5053d9d3ae94ee77d824dc5f9b1a87c11d0,823979,b8f53c13dd300d6dfeb788ebb68ae7aad472d529e9466635d187c676701b3df0,2026-09-16,136,108,0.47880232272737189,0.52119767727262811,HOME,SCORED_FINAL,7,2,0,AWAY,0,0.736467454167,0.271647018794,F,FINAL,2026-09-16,2026-09-17T13:09:32Z,2026-09-17T13:09:32Z,fbf5acea1505ca6572f95acc776205fd401d808bdb2358047e18a7094b9e3e93
9f8a246092bb1d6c3da69c49e30dcbdec9e1deb2e9cc6f3b2c66da3a3f4e86fa,3e61cdc96c5c66e014a0a483ddfbb5053d9d3ae94ee77d824dc5f9b1a87c11d0,824626,406fef1a859fc233ab95fff0928b613499ca2b8c4211d8ce243622ace2ceefb8,2026-09-16,144,112,0.49128855951197858,0.50871144048802142,HOME,SCORED_FINAL,4,8,1,HOME,1,0.675874337750,0.241364448707,F,FINAL,2026-09-16,2026-09-17T13:09:32Z,2026-09-17T13:09:32Z,fbf5acea1505ca6572f95acc776205fd401d808bdb2358047e18a7094b9e3e93
