batch_id,game_id,occurrence_key,season,official_date,away_team_id,home_team_id,scheduled_start_utc,status_code,abstract_state,detailed_state,eligibility_status,exclusion_reason
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824223,bc83d449e0cc3f7c6915ebfc5018e414d0a2bf12279a957593bc72b9a14bb488,2026,2026-09-23,120,116,2026-09-23T17:10:00Z,P,Preview,Pre-Game,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824785,705a63ed8b9d6284379aa91b8be17ce257942c2c976513fba62679ced160e11d,2026,2026-09-23,141,110,2026-09-23T17:35:00Z,P,Preview,Pre-Game,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,823168,695ad06e6b240d73c1d50d4c0a40c6b47fff7cbb28404220a9b731bafad098bf,2026,2026-09-23,142,137,2026-09-23T19:45:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824784,308408a614b91abcffcf1dc4e502039711c880413b0681a08e69172a5114087d,2026,2026-09-23,141,110,2026-09-23T22:35:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,823327,6a3b39bea7f79a5da23091a4b2c71201e4d4f04ac992a2b9d4734a173b64e380,2026,2026-09-23,138,134,2026-09-23T22:40:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,823410,b868c60520c4cc3603bb65955e000f419fe4c24c461a5c5dac2e754ee591d437,2026,2026-09-23,158,143,2026-09-23T22:40:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,823492,a87d26c38a6f64ead0e3dd1eddeb392591f2d8ae3a818b3d39a289085792e1b6,2026,2026-09-23,139,147,2026-09-23T23:05:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824710,3d4dfc4c471d0f762c70f37a8aad70f711c56ba52982cb7d2af905be39125f98,2026,2026-09-23,114,111,2026-09-23T23:10:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824868,ffa11c4e91f4c602094f567fa78cf053f901b8f14fc9b131be79e494a2a5e5d1,2026,2026-09-23,113,144,2026-09-23T23:15:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824060,235661ef176ec78f1879d381e541237c4f05aa134c591e476cde4ec27a7fedd2,2026,2026-09-23,145,118,2026-09-23T23:40:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824625,e928f6bd5211ec8f883406b1aa731de800d251c11beb14590e557747fbdf776d,2026,2026-09-23,146,112,2026-09-23T23:40:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,822841,05dd0bc2b68c6c45fa9a582a7bbe9a1f21f3083b70d4e2a8502d778391e205ed,2026,2026-09-23,121,140,2026-09-24T00:05:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824301,f1eabdf9d0c5de1b0bf6a8ea99810ea524ca55d55dcee2719e50159ff4792e79,2026,2026-09-23,109,115,2026-09-24T00:40:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,824951,1d40359fdf505182c529ad31e15c5a9c21e9a023e72a19ef4b939d8155ecc2fb,2026,2026-09-23,108,133,2026-09-24T01:40:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,823086,68349008760ecec5966faaf1b680b2d97afca7958de401bf7e8b9ee16e6fa417,2026,2026-09-23,117,136,2026-09-24T02:10:00Z,S,Preview,Scheduled,ELIGIBLE,
f5c07dcdd08003977ded04f21b9cb1a56d8e97f9e6d42f13d1651a851e935156,823894,f746d6bba44e7503e72941616c883a3e85364a2587d44ecfb6595604e9153745,2026,2026-09-23,135,119,2026-09-24T02:10:00Z,S,Preview,Scheduled,ELIGIBLE,
