batch_id,game_id,occurrence_key,season,official_date,away_team_id,home_team_id,scheduled_start_utc,status_code,abstract_state,detailed_state,eligibility_status,exclusion_reason
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,824225,e0b08c331683813cefa5a3f0ee92a0747db5ef7e2116aa8c197e66bcb3da36a0,2026,2026-09-13,115,116,2026-09-13T16:10:00Z,P,Preview,Pre-Game,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,822682,e26d2385a1f11c5f319b6ec2b4326336ed145f98e0109772c9ab0d4a267932be,2026,2026-09-13,108,120,2026-09-13T17:35:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,823495,3bcf9c2a535c5e64915ec3de1852ffbbbb76823d01434b64b21b64ead4afd583,2026,2026-09-13,121,147,2026-09-13T17:35:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,824869,df6b05cfe866bdf49d30d167830cbafeab7d2e84765355c671b5e77d02d3b612,2026,2026-09-13,143,144,2026-09-13T17:35:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,822764,a2ffea2eb31924d800e42bd8a3f96eae1143950975bba888c24a7fa27cf90987,2026,2026-09-13,110,141,2026-09-13T17:37:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,822928,9545779c09effd7306d3065a14c0aad2757aae7cb885ea581bd03a5f3d113352,2026,2026-09-13,117,139,2026-09-13T17:40:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,823815,9d3859158768cd90d4a1e48802ed5a5d20736cb4d6ace139983712353ae5d203,2026,2026-09-13,119,146,2026-09-13T17:40:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,823658,6c70c9dd7c05548032ec5a5d5e62c5f4a65493c03cc3fbc66c9c456d1e473a4f,2026,2026-09-13,114,142,2026-09-13T18:10:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,823734,9718c75b9c8b87666368a252e55f9145bf1cbe378d7d6c91c66a452cc9f17d9d,2026,2026-09-13,113,158,2026-09-13T18:10:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,823008,c00096dfc4e89b1b581d1358f3eca689e31503a281cee506d74bdf747f559550,2026,2026-09-13,145,138,2026-09-13T18:15:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,824628,10afb0116ce9ddbcdcd1e17815ad9a2ef1b8e2c7d339418c04e39ff85a9ac8aa,2026,2026-09-13,134,112,2026-09-13T18:20:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,824708,dc813646937d429e29dc0e88f0564349c23c11ce64c0fcaa4b655318afa81830,2026,2026-09-13,118,111,2026-09-13T19:05:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,824952,08e25cfc4487efd4fa36dde3380686f80f68076a212b131c9709eb7ba92becfa,2026,2026-09-13,136,133,2026-09-13T20:05:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,825033,bd94903afe6cb62cda3cee96aa674cf932bd378722cbfefcafb993fc1a0bb150,2026,2026-09-13,140,109,2026-09-13T20:10:00Z,S,Preview,Scheduled,ELIGIBLE,
b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,823171,b4428da27bbd986026ba73fc45396a040edb5c77b0acfb120e3b82f9a8025047,2026,2026-09-13,135,137,2026-09-13T23:20:00Z,S,Preview,Scheduled,ELIGIBLE,
