batch_id,game_id,occurrence_key,season,official_date,away_team_id,home_team_id,scheduled_start_utc,status_code,abstract_state,detailed_state,eligibility_status,exclusion_reason
d79370713e4a6a38f4fbd3dddd1518ffa0f1af611c3e431cec9ccce1dd2d738b,824386,af13a18d05fbf2a38392f11834a9a837048c194d3227bf9ba8af8df9c0c615dd,2026,2026-09-14,145,114,2026-09-14T22:40:00Z,S,Preview,Scheduled,ELIGIBLE,
d79370713e4a6a38f4fbd3dddd1518ffa0f1af611c3e431cec9ccce1dd2d738b,824465,89d592a759ef7b03f2c968182e51a8977c8142ac81e97e8a85629773923c17dc,2026,2026-09-14,119,113,2026-09-14T22:40:00Z,S,Preview,Scheduled,ELIGIBLE,
d79370713e4a6a38f4fbd3dddd1518ffa0f1af611c3e431cec9ccce1dd2d738b,822765,1c02c4699ff3eb7ebbf7f3338f11f202029c68635a5f77190f374e8fce091e71,2026,2026-09-14,116,141,2026-09-14T23:07:00Z,S,Preview,Scheduled,ELIGIBLE,
d79370713e4a6a38f4fbd3dddd1518ffa0f1af611c3e431cec9ccce1dd2d738b,823575,48426e7020666ddfc6c9ae235f6729caeefbfa3b29e7cb9b545d263b1a474c89,2026,2026-09-14,110,121,2026-09-14T23:10:00Z,S,Preview,Scheduled,ELIGIBLE,
d79370713e4a6a38f4fbd3dddd1518ffa0f1af611c3e431cec9ccce1dd2d738b,823656,7e5de6abb51c3026198bf2d2924047e39629e6f59932cd7e22072fd6a7625b5d,2026,2026-09-14,147,142,2026-09-14T23:40:00Z,S,Preview,Scheduled,ELIGIBLE,
d79370713e4a6a38f4fbd3dddd1518ffa0f1af611c3e431cec9ccce1dd2d738b,824629,feba378e2464752b3913c0430d4c3ec6b1d3ba6527a06ee8d2cced95659ae523,2026,2026-09-14,144,112,2026-09-14T23:40:00Z,S,Preview,Scheduled,ELIGIBLE,
d79370713e4a6a38f4fbd3dddd1518ffa0f1af611c3e431cec9ccce1dd2d738b,823006,e2dd25ed94cb288e2a747aef3d35458951179f48950fbd8ba266478513cb39db,2026,2026-09-14,137,138,2026-09-14T23:45:00Z,S,Preview,Scheduled,ELIGIBLE,
d79370713e4a6a38f4fbd3dddd1518ffa0f1af611c3e431cec9ccce1dd2d738b,824308,0d29ae96672a0c467fc961e6661f4e69753d36263371cc4312125d03146a34c8,2026,2026-09-14,135,115,2026-09-15T00:40:00Z,S,Preview,Scheduled,ELIGIBLE,
d79370713e4a6a38f4fbd3dddd1518ffa0f1af611c3e431cec9ccce1dd2d738b,823981,09bee63c87ddcbd9c27f0f2e5315c8d6e1ad10d7756fc91b0a419159403804d8,2026,2026-09-14,136,108,2026-09-15T01:38:00Z,S,Preview,Scheduled,ELIGIBLE,
d79370713e4a6a38f4fbd3dddd1518ffa0f1af611c3e431cec9ccce1dd2d738b,825034,3f3e22d3c97e179257c9de56e92de3268b22b910a914f24ca686ebb029bc7fd1,2026,2026-09-14,146,109,2026-09-15T01:40:00Z,S,Preview,Scheduled,ELIGIBLE,
